transaction_amount,merchant_category,transaction_hour,days_since_last_transaction,account_age_days,num_transactions_last_30days,avg_transaction_amount,is_international,device_type,is_fraud
2.642554369019624,11,1,1.3010782124673277,214.2638257469878,14,61.58438642695777,0,2,0
16.331296050518468,15,5,15.690514628202418,353.7951986428717,21,40.196624581200794,0,1,0
119.44304755446701,13,5,0.127894654939701,900.3915554642977,17,29.88690413811127,0,2,0
41.07908282131156,2,11,2.022467631550575,5.826400236666591,12,60.0703005042993,1,3,1
7.8265430492734875,14,3,1.5061500605982974,87.22945633085043,19,29.14731851893679,0,3,0
33.613605473681815,6,4,0.24661422507139424,97.51391556054568,8,146.3368607314725,0,2,0
212.20184913076298,9,22,2.6021050041015226,144.3336299636176,14,29.9244738697716,0,3,0
13.85724067798631,7,7,4.879073768776631,120.81082733508009,12,15.26489345484233,0,1,0
55.75775051486467,18,5,10.70883474317528,325.5568874552608,16,23.649768708638774,0,3,0
71.69438131197315,9,20,22.87306726915832,791.4044430495342,15,26.933003964717727,0,3,0
13.566658616790289,4,2,8.253633058501576,369.85136198647564,27,13.334304595246795,0,2,0
65.1374464246158,9,22,3.161958894951421,100.9033360063921,11,6.914314776194422,0,3,0
68.77841988964559,4,7,6.4314203294093275,727.5489387151465,10,22.58195642574712,0,3,1
50.02518738658856,12,18,9.27745281698116,364.9258230889548,10,90.93379915152045,0,3,0
50.19189135688191,4,20,3.1303144795744107,90.20304669625658,12,11.803371922792854,1,1,0
38.36926249761744,14,10,7.686852322121388,163.84647905456882,15,17.9653124695264,0,1,0
14.194373821743142,7,17,3.2952016268268434,569.5752640036175,15,56.706945682878725,0,2,1
90.18223971231485,13,9,2.4428424000712754,490.1845003923904,12,3.4342254616390977,0,1,0
19.34051468336983,8,19,3.7336980827326705,313.67964251709896,20,69.73490139622895,0,3,0
10.321605330377826,5,11,5.632817615037448,57.07940094289492,17,50.95847807955761,0,2,0
2.0814879897172602,12,19,6.489257744787283,593.4977175070293,26,31.919348074966678,0,3,0
44.68892022972917,13,7,2.206002407960034,134.14058639585832,10,9.402511881646975,0,1,0
56.592586713367446,14,18,4.235225729764672,538.9764388220274,19,3.8903397527817907,0,3,0
0.836347377923531,18,20,12.032559522287974,380.6559253342128,22,10.54399475101053,0,2,0
35.88152922747442,4,15,18.714123437482467,111.9661400017582,20,57.33464031524328,0,1,0
12.841207352747883,18,20,1.2889861390654225,87.13493983243522,15,108.41889671006155,1,1,0
51.806217077384595,7,17,1.0711121017144678,51.21260376247508,17,53.55936470224997,0,2,0
9.580211126956687,15,8,5.64565078980996,101.1053532729222,11,29.99860911019541,0,2,0
58.71062637838595,6,3,2.6780160579085215,62.696861807322556,7,120.37924415176673,0,2,0
24.44793504905509,16,8,0.1226026213850259,350.34674832086876,18,70.54258955550031,0,3,0
138.01719089021535,8,1,2.1298332083639284,333.33739881985514,21,42.665633158440045,0,1,0
7.3972206719639475,16,8,8.218716956117436,322.04132344133274,24,1.5456706352242882,0,3,0
20.856621699758588,16,8,7.983273099539327,374.8238087349798,22,13.572126050084083,0,3,0
6.022214251849821,3,17,3.4128678814603757,615.4759393763876,15,14.73891878795209,0,3,0
129.30951985753617,17,10,3.198770842048706,893.6004579981632,20,17.062152565064967,1,1,0
104.9166853580497,9,12,4.3316424936868145,95.57619705276309,14,19.73158836459299,0,2,0
14.916368503074445,3,5,1.2384410512992168,323.4574247772894,19,112.11813814415827,0,1,0
53.93813695219573,7,8,3.733199985787633,29.77479727661971,18,54.17205096222788,0,3,0
84.97420363196106,18,15,0.055539120736771544,46.71826492820224,14,47.09777749199138,0,2,0
40.506618034325406,12,3,3.227117017068183,387.7386453152327,20,22.240937044848582,0,1,0
37.713970509697305,19,1,2.047750046721524,243.33168450989925,16,16.472384175218227,0,2,0
13.843852271895157,16,6,5.617644822562654,518.3696255320734,17,5.0941663074692,0,3,0
4.886307023747037,17,14,5.08544148146048,202.41591863745344,12,24.16850755468841,0,2,0
113.75616125972614,15,5,2.396924522086121,49.82447774066841,17,9.193756722582583,0,3,0
115.33872138242134,1,10,0.03649779274911332,750.4926598247179,16,19.83816378960065,0,2,0
50.13349597414424,2,19,1.4535909131666207,31.582059534882266,11,6.802658827856629,0,3,0
20.702325490566196,8,16,5.01670850536267,76.44692438428109,15,16.863530225074477,0,2,0
21.478380790582197,2,3,0.3756296821506643,118.37463191779796,17,1.7572132293306577,0,1,0
64.7232714863559,19,18,0.5694417717299295,1954.9674126727011,12,0.24165654397878295,0,3,0
113.70486745536262,9,6,5.206932233541174,196.8546016913839,15,81.5809114674694,0,2,0
109.05662846983066,9,10,7.048171164844109,254.2480839459823,14,41.00675340111248,0,1,0
75.67810959654516,13,12,1.9397203200809883,535.9508030264096,11,35.43692659442176,0,2,0
51.36553467838525,6,20,3.363518553202643,369.28648027145636,9,28.844916406323613,0,1,0
4.394586309804203,15,2,14.5672018691587,672.1476622445224,19,51.89167803891691,0,2,0
8.814710734170575,19,13,14.551771014546901,243.22712099323846,17,53.297346577582374,0,1,0
114.41152500887529,15,1,1.8372552368702788,1307.3996947966996,10,109.48970820641534,0,1,0
46.624697348279476,18,17,8.303336965791305,581.6732708929073,17,11.210281587754483,0,2,0
0.46198028054972046,7,4,4.506321639528788,187.2829104237823,15,61.52169502850232,0,2,0
5.349845071797466,11,12,18.542247185846954,175.23257082160265,10,189.1285121774128,0,1,0
54.45811936451205,8,12,3.2467383853382943,967.9864391200152,23,1.178052933341923,1,3,0
0.25372185258985014,6,23,7.4517645793851495,420.9651705475592,25,18.735265062926096,0,1,0
8.765790805209953,8,23,7.30804578998118,354.54781742832944,13,22.910584982376502,0,2,0
39.78489230694658,2,13,3.4401302561103004,517.6130525851763,13,69.00120860531581,1,1,0
58.86576433274063,19,11,7.939118808642066,300.35025606088817,14,0.5535492163279503,0,1,0
158.3162223202873,16,20,1.512559688733253,63.27710882499533,19,36.5138201532565,0,3,1
12.697493365401225,7,12,0.6519846155693182,140.34593596836308,9,89.23991266787995,0,3,0
62.27086444492694,10,17,2.7683502602699988,297.95704160966227,15,6.389244924215987,0,2,0
13.541187952640296,12,12,14.379149127960137,6.692232041963109,9,4.912639950586965,0,3,0
19.681745445904223,17,3,3.473187534749477,209.91104985307769,10,338.0634671319385,1,1,0
68.61787758328953,7,22,5.042840732213019,514.5695204279549,10,69.93856000543678,0,2,0
52.43869071513841,8,21,4.892991462716912,65.48341439759423,14,47.81618669012324,0,2,0
94.59780387317005,7,9,0.7111188377077031,24.359059695982022,21,20.365164718873565,0,2,0
53.590664408488124,4,22,2.4739156635481727,659.9442923232317,17,76.95580351369034,0,3,0
42.00221527936287,3,4,6.13687204054993,350.55899649724813,17,102.44024855654106,0,1,0
4.917853072420524,19,17,17.875986045997895,70.91498588211263,12,52.731755787258464,0,3,0
22.920815360351003,15,7,0.9197207922837269,599.1367039464828,18,20.306211500315023,0,1,0
15.408007392941558,4,13,2.641909946872523,391.76296259649854,16,35.03831663146699,0,2,0
13.985010183121064,9,1,0.49961993422354856,148.4253184328977,18,4.148575427521883,1,2,0
180.61547030814629,13,7,1.3878433266216603,172.25061694903633,9,6.8799832906174725,0,1,0
24.969374852001188,18,15,2.364112739941569,61.856654058719236,12,61.12120109243645,0,2,0
111.30276056242614,16,6,3.889640666188602,658.2264226006254,9,1.1901503024721336,0,1,0
49.86671928682416,1,2,1.3105062298534693,259.63351492158836,19,2.0178933473664333,0,3,0
237.57378790325996,4,3,1.2910219414731727,297.19342887681734,16,28.372972430227176,0,1,1
34.921766219438524,18,6,7.5215616525097895,784.6750329931173,19,7.478698553467843,0,3,0
43.00779513207925,8,3,16.435995890191577,5.8243995324323885,16,13.908839033601799,0,2,0
33.914671667084676,16,8,1.9549491693078145,25.28268096164407,12,20.355195702972292,0,2,0
10.860744766261925,11,22,5.8236325510197675,64.32573717979335,16,29.547160010944303,0,1,0
64.0880901532902,19,16,1.4925724009119914,11.13183964552116,20,13.337019698067326,0,1,0
16.478868418313148,19,16,13.152131271296483,391.79145424587364,13,26.43079854685,0,1,0
1.2308240540344306,18,19,5.587482799442328,366.74932743550306,18,18.524907359617547,0,2,0
51.848439314763695,19,13,8.114562811649765,86.40933935795285,12,3.380120350132316,0,1,0
9.746678511241134,11,13,0.25306785462349446,59.064618667837934,14,80.73457507579275,0,1,0
141.05415736366515,3,12,4.562813052820733,57.47105719109853,15,13.216118260288736,0,3,0
153.87812063940117,8,3,3.7497764931859665,1117.9064392413904,11,37.60011279353724,0,2,0
123.17549423169207,19,12,1.7336011907340312,431.6315891348776,12,33.74022250192715,0,1,0
23.114369824868337,10,20,1.5219712987937606,321.38637432858735,18,8.884102850363337,0,3,0
0.7788657685972191,16,16,4.337798112920352,142.10411738739649,16,1.216643405874472,0,1,0
131.7761728665945,5,14,6.129143485771839,207.1273402048281,26,77.77724588008576,0,2,0
27.946913852653065,9,17,0.1686772602955648,34.185175365561385,15,27.541501291474802,1,1,0
170.0421008061028,8,10,4.189727111257141,2297.1606169242773,19,21.409344582701607,0,1,0
165.68677380651027,11,3,0.9344169042258309,513.4987754721584,20,57.572705416105315,1,2,0
95.86935085897095,16,19,0.7562237969529346,354.5666406118779,17,1.3488456856301623,0,3,0
17.438803408608013,7,10,4.879135431599499,323.4509656187516,17,57.96345142576578,0,2,0
24.31459660493468,15,9,1.8616275830788158,256.1618792417419,16,21.031781600982043,1,3,0
95.23633262390399,17,21,2.906957883904211,108.63665549028168,19,32.08489822563499,0,2,0
19.057311571535855,6,12,2.2314262118989747,93.69109440557406,15,55.84396937442234,0,1,0
9.28593081478774,15,21,5.225400075504302,291.0762768209188,19,31.657804869312578,0,2,0
40.68684960301139,8,7,3.1755213584109705,26.567125710868392,16,2.550501092971069,0,2,0
137.5646735403521,7,12,16.546555561677877,28.247202441650927,11,52.16659261641347,0,2,0
59.541279887896856,2,8,2.1722771739102806,300.3334470766351,14,61.73507840572431,0,2,0
42.205616821782776,13,0,6.740839313984424,921.0344308961562,14,24.787925901222646,0,3,0
5.111409867466144,6,0,1.487265385316803,896.6495279145392,22,23.125610907201274,0,3,0
47.726535775885885,5,14,3.5540420562033215,3.9738839870205798,12,11.610111470221636,1,2,0
230.52848739231587,1,21,4.021173117941078,41.46773996037117,13,41.3312734586323,0,3,0
7.546029332113208,18,3,1.9957450912938453,319.32221753629796,12,85.47893280713754,0,2,0
36.524766249075185,15,19,3.1912170835120595,688.7584363900218,21,42.68091024634377,0,1,0
104.93043189503972,10,0,1.637513383615032,1127.4574804729416,10,59.018120483047795,1,2,0
67.5017124176835,3,11,0.030094293591041155,719.1523042166851,13,72.67217434357113,0,2,0
59.70372126508365,5,10,1.2144888218533654,413.1810991662253,17,10.254788758176153,0,2,0
60.61437781122449,13,18,6.020933677591253,81.68704153361784,22,20.573560480847313,1,1,0
22.274617115747457,8,14,7.369359116663152,27.518613749472898,13,22.905177031241216,0,1,0
17.37810421335476,2,20,1.6439293329449265,17.768835781553253,10,32.73937996314991,0,1,0
82.86872536298561,9,9,2.6216063993734027,345.63596797379824,22,2.017309594451514,0,3,0
83.06640995435144,17,0,0.1904082433888164,13.453772553629129,10,35.508827899346585,0,1,0
100.89750236839575,18,23,1.352898451401773,490.6164538103773,14,3.7074901761762966,0,1,0
122.23079809183182,13,2,7.552926512533582,454.94718389098495,12,65.71356108030209,0,1,0
35.80466184664519,1,13,4.656847616241727,30.27991887095706,23,131.89727223615458,0,1,0
34.809218877559964,12,14,1.1519142216051177,865.4527471234278,10,13.686037528950079,0,3,0
80.04749661542438,5,0,1.4882714515467153,269.3687683751248,13,28.258629184592884,0,3,0
52.48595374439001,8,9,8.485939346612547,857.0148769903049,22,69.30662737862225,0,3,0
60.52753242557585,15,21,1.1728188406929823,846.3680871715015,14,15.11325870317761,0,1,0
79.43097374771024,3,0,2.0335123104282546,80.09669015138796,9,6.8684510974588875,0,3,0
110.36617381733835,6,14,5.458561119631922,174.82328100623693,17,53.73897819081986,0,2,0
20.62412035688271,13,2,4.117559512861976,52.77676654309992,10,47.94105600537244,0,3,0
23.546839436377816,12,20,3.0889946522304967,544.4183593214116,16,33.75372970765503,0,3,0
4.934801959368028,19,19,11.499996743557562,256.0223988836299,3,115.60936340734352,0,3,0
43.170701330471736,18,22,1.2404511326470844,964.4646347108838,13,124.15257376366364,0,1,0
1.83020521054285,1,21,6.762748665465069,85.21496591807158,15,79.08967660464187,0,1,0
31.33034740910548,7,11,0.8661976612848767,425.5648837440273,21,13.870120914025447,0,3,0
39.1147292843563,12,18,4.782099122663898,1654.0431071280098,15,10.214581193928655,1,1,0
16.881533015726124,10,15,10.225145054785045,399.58867394745556,13,72.252358699077,0,2,0
134.0448795219263,12,7,3.0615404317684702,26.007421395447924,17,42.148718577356135,0,2,1
1.5487531050737273,11,23,6.442110190072869,324.03328892453055,9,20.175590496081156,0,3,0
1.903174964139469,4,13,8.584930568854933,72.3646037761042,13,21.088803026397798,0,2,0
86.46756847690679,19,17,0.7310654749743472,11.306849221176863,18,76.78339987307007,0,3,0
22.329251210387234,6,22,6.117934466778729,148.88683547076002,17,7.1290667269893895,0,2,0
6.7944520648713995,9,0,12.618717080185043,112.92664297621175,19,115.27715503494706,0,3,0
36.93267941395078,10,1,4.294481429143504,567.5063606345692,8,40.11920935538595,0,1,0
73.48239702228676,5,23,1.0297255090556452,170.7815729033879,16,62.68536545966508,0,1,0
12.155900171495167,13,11,0.6787694832979773,481.92857194990734,18,18.536475586017676,0,1,0
48.760980932824644,9,16,1.503737475990693,5.975885640785316,16,35.36227095274904,0,3,0
4.460551449494864,2,1,0.5463589347872588,5.44686890886216,20,55.45025350753348,0,3,0
2.6532547955154704,18,16,3.6015033268170997,10.859363972214167,15,22.846384544188325,0,2,0
37.89544703127605,1,20,0.3612659888255005,90.38830319651545,14,26.77225315484003,0,1,0
38.89552213473711,12,6,1.2641790834035118,170.96066929854607,18,34.89859371359527,0,1,0
50.7268724102308,10,5,2.8982929322685207,341.67655735661833,15,2.6202578567899915,0,3,0
64.74802814583421,2,5,3.211460039487719,1555.8365087020943,16,79.56547002249414,0,3,0
186.17785043499964,9,21,4.16662862769969,159.7203430400457,14,80.59950169032678,0,2,0
36.31455596151781,2,7,6.114333589899598,20.90276543687311,14,13.218999919634767,0,3,0
19.50098570529894,14,4,0.24190159907922462,79.12798006462293,20,84.75143073621234,0,2,0
79.28269898663432,11,14,0.42028392418081767,832.6857821706107,16,54.69023909545544,0,2,0
15.792573271806864,11,6,0.3139490647224261,438.6955353642916,16,26.403308039277356,0,1,0
